date,fund_name,amc,category,isin,company,sector,pct_nav,market_value
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE585B01010,Maruti Suzuki India Ltd,Auto,2.9814,644.34
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE062A01020,State Bank of India,Financials,2.9614,640.02
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE397D01024,Bharti Airtel Ltd,Telecom,2.9363,634.59
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE565T01096,Orion Consumer 103 Ltd,Consumer,2.7469,593.66
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE044A01036,Sun Pharmaceutical Industries Ltd,Healthcare,2.6027,562.5
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE481G01011,UltraTech Cement Ltd,Materials,2.5278,546.31
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE562X01099,Zenith Healthcare 114 Ltd,Healthcare,2.484,536.84
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE666R01091,Harbor Digital 129 Ltd,Telecom,2.3793,514.21
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE860A01027,HCL Technologies Ltd,IT,2.3395,505.61
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE213A01029,Oil and Natural Gas Corporation Ltd,Energy,2.2199,479.76
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE361B01024,Divi Laboratories Ltd,Healthcare,2.0089,434.16
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE155A01022,Tata Motors Ltd,Auto,1.9472,420.83
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE451Q01071,Orion Consumer 133 Ltd,Consumer,1.9413,419.55
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE841A01091,Harbor Digital 119 Ltd,Telecom,1.918,414.52
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE970U01074,Bharat Energy 132 Ltd,Energy,1.886,407.6
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE669C01036,Tech Mahindra Ltd,IT,1.7648,381.41
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE792C01023,Apex Systems 141 Ltd,IT,1.7313,374.17
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE001A01036,Housing Development Finance Corp Ltd,Financials,1.7151,370.67
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE066A01021,Eicher Motors Ltd,Auto,1.6633,359.47
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE306Y01078,Harbor Digital 149 Ltd,Telecom,1.5924,344.15
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE414J01075,Prism Auto 148 Ltd,Auto,1.47,317.7
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE239A01016,Nestle India Ltd,Consumer,1.377,297.6
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE396L01032,Prism Auto 138 Ltd,Auto,1.305,282.04
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE787D01026,Bajaj Finance Ltd,Financials,1.2822,277.11
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,CASH_EQV,Cash and Equivalents,Cash and Equivalents,1.2172,263.06
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE095A01012,IndusInd Bank Ltd,Financials,1.1983,258.98
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE849Z01038,Nova Industries 150 Ltd,Industrials,1.1924,257.7
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE186M01030,Crest Materials 166 Ltd,Materials,1.1823,255.52
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE116U01099,Harbor Digital 169 Ltd,Telecom,1.1753,254.01
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE154A01033,Adani Enterprises Ltd,Industrials,1.162,251.13
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE059A01026,Cipla Ltd,Healthcare,1.1421,246.83
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE029A01011,Bharat Petroleum Corporation Ltd,Energy,1.1247,243.07
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE155X01060,Crest Materials 156 Ltd,Materials,1.0724,231.77
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE655C01030,Nova Industries 180 Ltd,Industrials,1.0304,222.69
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE588F01092,Bharat Energy 182 Ltd,Energy,1.0206,220.57
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE081A01020,Tata Steel Ltd,Materials,0.9303,201.06
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE321A01002,Nova Industries 200 Ltd,Industrials,0.8965,193.75
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE143V01098,Zenith Healthcare 234 Ltd,Healthcare,0.8961,193.67
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE280A01028,Titan Company Ltd,Consumer,0.8682,187.64
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE297F01051,Crest Materials 186 Ltd,Materials,0.8178,176.74
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE638H01020,Bharat Energy 052 Ltd,Energy,0.8,172.9
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE522W01010,Vertex Infra 057 Ltd,Industrials,0.7966,172.16
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE873P01087,Bharat Energy 192 Ltd,Energy,0.7949,171.79
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE777U01020,Zenith Healthcare 244 Ltd,Healthcare,0.7859,169.85
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE900W01043,Crest Materials 196 Ltd,Materials,0.7851,169.68
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE917I01010,Bajaj Auto Ltd,Auto,0.7777,168.08
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE301V01084,Sundar Finance 245 Ltd,Financials,0.7411,160.17
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE473M01024,Apex Systems 181 Ltd,IT,0.7177,155.11
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE313Y01089,Crest Materials 056 Ltd,Materials,0.7115,153.77
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE509Q01028,Prism Auto 058 Ltd,Auto,0.7015,151.61
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE027V01000,Zenith Healthcare 194 Ltd,Healthcare,0.6347,137.17
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE515I01042,Nova Industries 210 Ltd,Industrials,0.6145,132.81
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE404D01044,Apex Systems 061 Ltd,IT,0.6017,130.04
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE255N01078,Nova Industries 060 Ltd,Industrials,0.5342,115.45
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE631W01056,Harbor Digital 069 Ltd,Telecom,0.4902,105.94
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE684C01063,Vertex Infra 067 Ltd,Industrials,0.4157,89.84
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE281I01075,Apex Systems 071 Ltd,IT,0.3987,86.17
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE536Z01079,Prism Auto 088 Ltd,Auto,0.3856,83.34
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE121Z01056,Apex Systems 081 Ltd,IT,0.3815,82.45
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE891J01043,Apex Systems 091 Ltd,IT,0.3306,71.45
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE641Q01080,Bharat Energy 072 Ltd,Energy,0.3279,70.87
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE803U01018,Harbor Digital 079 Ltd,Telecom,0.3061,66.15
2023-03-31,Vindhya Flexi Cap Fund,Vindhya,Flexi Cap,INE863J01002,Harbor Digital 089 Ltd,Telecom,0.2531,54.7
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE002A01018,Reliance Inds Ltd,Energy,10.048,784.25
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE040A01034,HDFC Bank Limited,Financials,9.3325,728.4
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE090A01021,ICICI Bank Ltd,Financials,7.0323,548.87
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE009A01021,Infosys Limited,IT,6.2996,491.68
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE467B01029,Tata Consultancy Services Limited,IT,5.52,430.84
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE030A01027,Hindustan Unilever Ltd,Consumer,4.6751,364.89
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE522F01014,Coal India Ltd,Energy,4.5473,354.92
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE044A01036,Sun Pharmaceutical Industries Ltd,Healthcare,4.109,320.71
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE192A01025,Tata Consumer Products Ltd,Consumer,4.0584,316.76
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE669C01036,Tech Mahindra Ltd,IT,3.9428,307.74
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE089A01023,Dr Reddy Laboratories Ltd,Healthcare,3.3882,264.45
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE101A01026,Mahindra & Mahindra Ltd,Auto,3.3073,258.13
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE213A01029,Oil and Natural Gas Corporation Ltd,Energy,2.9915,233.49
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE066A01021,Eicher Motors Ltd,Auto,2.3206,181.12
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE361B01024,Divi Laboratories Ltd,Healthcare,2.3074,180.09
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE028A01039,Bank of Baroda,Financials,2.2156,172.93
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE742F01042,Adani Ports and SEZ Ltd,Industrials,2.1422,167.2
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,CASH_EQV,Cash and Equivalents,Cash and Equivalents,2.0657,161.23
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE001A01036,Housing Development Finance Corp Ltd,Financials,1.9247,150.22
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE158A01026,Hero MotoCorp Ltd,Auto,1.7249,134.63
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE239A01016,Nestle India Ltd,Consumer,1.4376,112.2
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE280A01028,Titan Company Ltd,Consumer,1.2794,99.86
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE059A01026,Cipla Ltd,Healthcare,1.2122,94.61
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE918I01026,Bajaj Finserv Ltd,Financials,1.0859,84.75
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE159A01016,GlaxoSmithKline Pharma Ltd,Healthcare,0.9713,75.81
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE114A01011,Steel Authority of India Ltd,Materials,0.8854,69.11
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE917I01010,Bajaj Auto Ltd,Auto,0.7578,59.15
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE733E01010,NTPC Ltd,Utilities,0.6658,51.97
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE085J01041,Zenith Healthcare 054 Ltd,Healthcare,0.6478,50.56
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE509Q01028,Prism Auto 058 Ltd,Auto,0.6031,47.07
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE038A01020,Hindalco Industries Ltd,Materials,0.5692,44.43
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE638H01020,Bharat Energy 052 Ltd,Energy,0.5664,44.21
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE255N01078,Nova Industries 060 Ltd,Industrials,0.5236,40.87
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE611D01089,Sundar Finance 065 Ltd,Financials,0.4618,36.04
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE484Q01012,Crest Materials 066 Ltd,Materials,0.4578,35.73
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE786D01005,Prism Auto 068 Ltd,Auto,0.387,30.21
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE631W01056,Harbor Digital 069 Ltd,Telecom,0.3386,26.43
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE684C01063,Vertex Infra 067 Ltd,Industrials,0.3078,24.02
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE380G01076,Orion Consumer 073 Ltd,Consumer,0.3042,23.74
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE233N01055,Vertex Infra 087 Ltd,Industrials,0.2131,16.63
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE891J01043,Apex Systems 091 Ltd,IT,0.2094,16.34
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE301I01004,Crest Materials 076 Ltd,Materials,0.2028,15.83
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE064I01022,Zenith Healthcare 074 Ltd,Healthcare,0.1998,15.59
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE121Z01056,Apex Systems 081 Ltd,IT,0.1979,15.45
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE348O01032,Vertex Infra 097 Ltd,Industrials,0.1899,14.82
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE138K01019,Nova Industries 090 Ltd,Industrials,0.1896,14.8
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE803U01018,Harbor Digital 079 Ltd,Telecom,0.1882,14.69
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE644L01038,Prism Auto 078 Ltd,Auto,0.1803,14.07
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE835T01093,Bharat Energy 092 Ltd,Energy,0.1705,13.31
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE065W01010,Orion Consumer 083 Ltd,Consumer,0.1703,13.29
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE903Y01009,Sundar Finance 085 Ltd,Financials,0.1691,13.2
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE966I01085,Nova Industries 080 Ltd,Industrials,0.1573,12.28
2023-03-31,Vindhya Large Cap Fund,Vindhya,Large Cap,INE001O01070,Prism Auto 098 Ltd,Auto,0.146,11.4
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE565T01096,Orion Consumer 103 Ltd,Consumer,4.8023,138.16
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE747Y01049,Apex Systems 101 Ltd,IT,4.317200000000001,124.21
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE218B01063,Apex Systems 111 Ltd,IT,4.0365,116.13
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE045D01010,Apex Systems 131 Ltd,IT,3.6948,106.3
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE418Y01028,Bharat Energy 122 Ltd,Energy,3.6501,105.01
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE934F01051,Prism Auto 108 Ltd,Auto,3.5651,102.57
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE451Q01071,Orion Consumer 133 Ltd,Consumer,3.4861,100.3
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE472Z01092,Orion Consumer 113 Ltd,Consumer,3.3625,96.74
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE464I01036,Nova Industries 120 Ltd,Industrials,3.2962,94.83
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE831N01055,Vertex Infra 137 Ltd,Industrials,3.261,93.82
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE388X01012,Nova Industries 140 Ltd,Industrials,3.0123,86.66
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE230Y01052,Zenith Healthcare 134 Ltd,Healthcare,2.9265,84.2
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE325F01077,Bharat Energy 142 Ltd,Energy,2.8914,83.19
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE832T01059,Vertex Infra 117 Ltd,Industrials,2.7094,77.95
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE306Y01078,Harbor Digital 149 Ltd,Telecom,2.5303,72.8
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE553N01024,Vertex Infra 147 Ltd,Industrials,2.3191,66.72
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE397C01098,Sundar Finance 155 Ltd,Financials,2.1685,62.39
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE849Z01038,Nova Industries 150 Ltd,Industrials,2.1386,61.53
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE551R01038,Zenith Healthcare 154 Ltd,Healthcare,2.0443,58.81
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE902C01066,Harbor Digital 159 Ltd,Telecom,1.9585,56.35
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE440F01093,Apex Systems 151 Ltd,IT,1.8276,52.58
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE722S01083,Sundar Finance 165 Ltd,Financials,1.7653,50.79
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE655C01030,Nova Industries 180 Ltd,Industrials,1.6938,48.73
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,CASH_EQV,Cash and Equivalents,Cash and Equivalents,1.5062,43.33
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE369W01056,Prism Auto 168 Ltd,Auto,1.4931,42.96
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE961M01036,Nova Industries 160 Ltd,Industrials,1.4538,41.83
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE588F01092,Bharat Energy 182 Ltd,Energy,1.3652,39.28
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE317F01003,Harbor Digital 179 Ltd,Telecom,1.3643,39.25
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE753L01066,Orion Consumer 183 Ltd,Consumer,1.3641,39.25
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE641Q01018,Apex Systems 171 Ltd,IT,1.3609,39.15
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE090A01031,Vertex Infra 187 Ltd,Industrials,1.2373,35.6
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE899D01046,Zenith Healthcare 184 Ltd,Healthcare,1.2325,35.46
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE007Q01002,Nova Industries 190 Ltd,Industrials,1.2079,34.75
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE473M01024,Apex Systems 181 Ltd,IT,1.1594,33.36
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE297F01051,Crest Materials 186 Ltd,Materials,0.9875,28.41
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE808L01018,Prism Auto 198 Ltd,Auto,0.9654,27.77
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE873P01087,Bharat Energy 192 Ltd,Energy,0.95,27.33
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE900W01043,Crest Materials 196 Ltd,Materials,0.9437,27.15
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE406F01069,Apex Systems 191 Ltd,IT,0.8928,25.69
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE408I01072,Harbor Digital 189 Ltd,Telecom,0.8723,25.1
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE890I01049,Orion Consumer 203 Ltd,Consumer,0.8663,24.92
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE944V01055,Harbor Digital 199 Ltd,Telecom,0.8421,24.23
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE027V01000,Zenith Healthcare 194 Ltd,Healthcare,0.7338,21.11
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE046Y01047,Sundar Finance 225 Ltd,Financials,0.6717,19.32
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE615R01075,Vertex Infra 207 Ltd,Industrials,0.651,18.73
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE474H01048,Crest Materials 226 Ltd,Materials,0.6419,18.47
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE515I01042,Nova Industries 210 Ltd,Industrials,0.6316,18.17
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE758L01053,Crest Materials 206 Ltd,Materials,0.604,17.38
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE966C01072,Orion Consumer 223 Ltd,Consumer,0.5787,16.65
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE161Z01086,Apex Systems 211 Ltd,IT,0.5717,16.45
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE405D01010,Apex Systems 221 Ltd,IT,0.5467,15.73
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE924N01015,Vertex Infra 227 Ltd,Industrials,0.5461,15.71
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE648O01091,Harbor Digital 229 Ltd,Telecom,0.5243,15.08
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE657L01006,Sundar Finance 215 Ltd,Financials,0.5085,14.63
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE579H01031,Harbor Digital 219 Ltd,Telecom,0.5037,14.49
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE576R01096,Sundar Finance 235 Ltd,Financials,0.5033,14.48
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE133S01058,Apex Systems 241 Ltd,IT,0.4935,14.2
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE301V01084,Sundar Finance 245 Ltd,Financials,0.4373,12.58
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE157P01003,Orion Consumer 243 Ltd,Consumer,0.375,10.79
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE771T01084,Crest Materials 246 Ltd,Materials,0.3387,9.74
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE496N01046,Vertex Infra 247 Ltd,Industrials,0.3212,9.24
2023-03-31,Vindhya Mid Cap Fund,Vindhya,Mid Cap,INE528D01041,Nova Industries 250 Ltd,Industrials,0.2951,8.49
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE780B01094,Prism Auto 258 Ltd,Auto,3.5526,486.56
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE362L01083,Bharat Energy 252 Ltd,Energy,3.5024,479.69
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE456U01076,Vertex Infra 257 Ltd,Industrials,3.4186,468.21
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE081A01020,Tata Steel Ltd,Materials,3.3137000000000003,453.84
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE633B01046,Sundar Finance 255 Ltd,Financials,3.1715,434.37
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE271C01023,DLF Ltd,Real Estate,3.0987,424.4
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE553A01011,Orion Consumer 253 Ltd,Consumer,2.8409,389.09
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE895U01088,Sundar Finance 265 Ltd,Financials,2.7381,375.01
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE824L01066,Nova Industries 260 Ltd,Industrials,2.6501,362.96
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE410B01030,Orion Consumer 263 Ltd,Consumer,2.4976,342.07
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE097A01081,Apex Systems 261 Ltd,IT,2.4898,341.0
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE924B01040,Bharat Energy 262 Ltd,Energy,2.2852,312.98
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE974B01064,Harbor Digital 259 Ltd,Telecom,2.2655,310.28
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE115N01091,Zenith Healthcare 264 Ltd,Healthcare,2.0882,286.0
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE797N01039,Prism Auto 268 Ltd,Auto,2.0835,285.36
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE536V01003,Apex Systems 271 Ltd,IT,2.0323,278.34
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE689T01073,Crest Materials 276 Ltd,Materials,1.9833,271.63
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE858O01006,Vertex Infra 267 Ltd,Industrials,1.9442,266.28
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE843W01036,Nova Industries 280 Ltd,Industrials,1.9068,261.16
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE204P01044,Apex Systems 281 Ltd,IT,1.8916,259.07
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE214N01028,Prism Auto 278 Ltd,Auto,1.8596,254.69
2023-03-31,Vindhya Small Cap Fund,Vindhya,Small Cap,INE639I01053,Sundar Finance 275 Ltd,Financials,1.8573,254.38
